Vmix	Field
-3.068398E-06	1.232000E-01
-3.061393E-06	1.230000E-01
-3.271557E-06	1.228000E-01
-3.054387E-06	1.226000E-01
-3.068398E-06	1.224000E-01
-2.991338E-06	1.222000E-01
-3.131447E-06	1.220000E-01
-3.047382E-06	1.218000E-01
-3.278562E-06	1.216000E-01
-3.033371E-06	1.214000E-01
-3.110431E-06	1.212000E-01
-3.026365E-06	1.210000E-01
-3.299579E-06	1.208000E-01
-3.376639E-06	1.206000E-01
-3.313590E-06	1.204000E-01
-3.194497E-06	1.202000E-01
-3.208508E-06	1.200000E-01
-3.194497E-06	1.198000E-01
-3.145458E-06	1.196000E-01
-2.907272E-06	1.194000E-01
-2.893261E-06	1.192000E-01
-3.180486E-06	1.190000E-01
-3.145458E-06	1.188000E-01
-2.949305E-06	1.186000E-01
-3.054387E-06	1.184000E-01
-3.047382E-06	1.182000E-01
-3.019360E-06	1.180000E-01
-3.110431E-06	1.178000E-01
-3.075404E-06	1.176000E-01
-3.110431E-06	1.174000E-01
-3.208508E-06	1.172000E-01
-3.201502E-06	1.170000E-01
-3.187491E-06	1.168000E-01
-3.075404E-06	1.166000E-01
-3.138453E-06	1.164000E-01
-3.222519E-06	1.162000E-01
-3.243535E-06	1.160000E-01
-3.418672E-06	1.158000E-01
-3.341612E-06	1.156000E-01
-3.278562E-06	1.154000E-01
-3.432683E-06	1.152000E-01
-3.460705E-06	1.150000E-01
-3.530759E-06	1.148000E-01
-3.334606E-06	1.146000E-01
-3.159469E-06	1.144000E-01
-3.173480E-06	1.142000E-01
-3.089415E-06	1.140000E-01
-3.229524E-06	1.138000E-01
-3.131447E-06	1.136000E-01
-3.194497E-06	1.134000E-01
-3.180486E-06	1.132000E-01
-3.236530E-06	1.130000E-01
-3.355623E-06	1.128000E-01
-3.348617E-06	1.126000E-01
-3.201502E-06	1.124000E-01
-3.257546E-06	1.122000E-01
-3.306584E-06	1.120000E-01
-3.383644E-06	1.118000E-01
-3.278562E-06	1.116000E-01
-3.285568E-06	1.114000E-01
-3.418672E-06	1.112000E-01
-3.362628E-06	1.110000E-01
-3.236530E-06	1.108000E-01
-3.152464E-06	1.106000E-01
-3.005349E-06	1.104000E-01
-3.061393E-06	1.102000E-01
-3.110431E-06	1.100000E-01
-3.215513E-06	1.098000E-01
-3.110431E-06	1.096000E-01
-3.194497E-06	1.094000E-01
-3.173480E-06	1.092000E-01
-3.285568E-06	1.090000E-01
-3.516749E-06	1.088000E-01
-3.607820E-06	1.086000E-01
-3.355623E-06	1.084000E-01
-3.320595E-06	1.082000E-01
-3.264551E-06	1.080000E-01
-3.355623E-06	1.078000E-01
-3.341612E-06	1.076000E-01
-3.586803E-06	1.074000E-01
-3.453699E-06	1.072000E-01
-3.551776E-06	1.070000E-01
-3.488727E-06	1.068000E-01
-3.635842E-06	1.066000E-01
-3.418672E-06	1.064000E-01
-3.530759E-06	1.062000E-01
-3.299579E-06	1.060000E-01
-3.187491E-06	1.058000E-01
-3.124442E-06	1.056000E-01
-3.124442E-06	1.054000E-01
-3.236530E-06	1.052000E-01
-3.194497E-06	1.050000E-01
-3.320595E-06	1.048000E-01
-3.376639E-06	1.046000E-01
-3.306584E-06	1.044000E-01
-3.229524E-06	1.042000E-01
-3.243535E-06	1.040000E-01
-3.341612E-06	1.038000E-01
-3.425677E-06	1.036000E-01
-3.460705E-06	1.034000E-01
-3.502738E-06	1.032000E-01
-3.243535E-06	1.030000E-01
-3.446694E-06	1.028000E-01
-3.383644E-06	1.026000E-01
-3.292573E-06	1.024000E-01
-3.047382E-06	1.022000E-01
-2.956311E-06	1.020000E-01
-2.823206E-06	1.018000E-01
-3.138453E-06	1.016000E-01
-2.963316E-06	1.014000E-01
-2.935294E-06	1.012000E-01
-2.963316E-06	1.010000E-01
-2.816201E-06	1.008000E-01
-2.991338E-06	1.006000E-01
-3.194497E-06	1.004000E-01
-3.047382E-06	1.002000E-01
-3.012354E-06	1.000000E-01
-3.131447E-06	9.980000E-02
-3.180486E-06	9.960000E-02
-3.362628E-06	9.940000E-02
-3.145458E-06	9.920000E-02
-3.068398E-06	9.900000E-02
-3.047382E-06	9.880000E-02
-3.096420E-06	9.860000E-02
-3.096420E-06	9.840000E-02
-3.173480E-06	9.820000E-02
-3.159469E-06	9.800000E-02
-3.222519E-06	9.780000E-02
-3.124442E-06	9.760000E-02
-3.180486E-06	9.740000E-02
-3.390650E-06	9.720000E-02
-3.488727E-06	9.700000E-02
-3.439688E-06	9.680000E-02
-3.299579E-06	9.660000E-02
-3.257546E-06	9.640000E-02
-3.306584E-06	9.620000E-02
-3.264551E-06	9.600000E-02
-3.292573E-06	9.580000E-02
-3.131447E-06	9.560000E-02
-3.075404E-06	9.540000E-02
-3.068398E-06	9.520000E-02
-3.005349E-06	9.500000E-02
-3.026365E-06	9.480000E-02
-3.187491E-06	9.460000E-02
-3.054387E-06	9.440000E-02
-3.012354E-06	9.420000E-02
-3.033371E-06	9.400000E-02
-3.089415E-06	9.380000E-02
-2.872245E-06	9.360000E-02
-3.124442E-06	9.340000E-02
-3.054387E-06	9.320000E-02
-3.187491E-06	9.300000E-02
-2.886256E-06	9.280000E-02
-3.040376E-06	9.260000E-02
-3.061393E-06	9.240000E-02
-3.145458E-06	9.220000E-02
-3.180486E-06	9.200000E-02
-3.271557E-06	9.180000E-02
-3.138453E-06	9.160000E-02
-3.082409E-06	9.140000E-02
-3.047382E-06	9.120000E-02
-3.047382E-06	9.100000E-02
-3.173480E-06	9.080000E-02
-2.956311E-06	9.060000E-02
-3.040376E-06	9.040000E-02
-2.984332E-06	9.020000E-02
-2.949305E-06	9.000000E-02
-2.984332E-06	8.980000E-02
-2.942300E-06	8.960000E-02
-3.082409E-06	8.940000E-02
-2.998343E-06	8.920000E-02
-2.984332E-06	8.900000E-02
-3.068398E-06	8.880000E-02
-3.159469E-06	8.860000E-02
-3.327601E-06	8.840000E-02
-3.369634E-06	8.820000E-02
-3.054387E-06	8.800000E-02
-3.026365E-06	8.780000E-02
-3.180486E-06	8.760000E-02
-3.341612E-06	8.740000E-02
-3.292573E-06	8.720000E-02
-3.201502E-06	8.700000E-02
-3.229524E-06	8.680000E-02
-3.285568E-06	8.660000E-02
-3.341612E-06	8.640000E-02
-3.432683E-06	8.620000E-02
-3.341612E-06	8.600000E-02
-3.299579E-06	8.580000E-02
-3.131447E-06	8.560000E-02
-2.900267E-06	8.540000E-02
-2.767163E-06	8.520000E-02
-2.921283E-06	8.500000E-02
-2.984332E-06	8.480000E-02
-3.117436E-06	8.460000E-02
-3.103425E-06	8.440000E-02
-3.138453E-06	8.420000E-02
-3.320595E-06	8.400000E-02
-3.243535E-06	8.380000E-02
-3.138453E-06	8.360000E-02
-3.306584E-06	8.340000E-02
-3.453699E-06	8.320000E-02
-3.495732E-06	8.300000E-02
-3.376639E-06	8.280000E-02
-3.432683E-06	8.260000E-02
-3.404661E-06	8.240000E-02
-3.229524E-06	8.220000E-02
-2.984332E-06	8.200000E-02
-3.131447E-06	8.180000E-02
-3.418672E-06	8.160000E-02
-3.530759E-06	8.140000E-02
-3.355623E-06	8.120000E-02
-3.180486E-06	8.100000E-02
-3.208508E-06	8.080000E-02
-3.236530E-06	8.060000E-02
-3.481721E-06	8.040000E-02
-3.369634E-06	8.020000E-02
-3.383644E-06	8.000000E-02
-3.474716E-06	7.980000E-02
-3.460705E-06	7.960000E-02
-3.306584E-06	7.940000E-02
-3.257546E-06	7.920000E-02
-3.278562E-06	7.900000E-02
-3.397655E-06	7.880000E-02
-3.376639E-06	7.860000E-02
-3.411666E-06	7.840000E-02
-3.432683E-06	7.820000E-02
-3.215513E-06	7.800000E-02
-3.215513E-06	7.780000E-02
-3.453699E-06	7.760000E-02
-3.397655E-06	7.740000E-02
-3.439688E-06	7.720000E-02
-3.537765E-06	7.700000E-02
-3.467710E-06	7.680000E-02
-3.544770E-06	7.660000E-02
-3.649853E-06	7.640000E-02
-3.488727E-06	7.620000E-02
-3.740924E-06	7.600000E-02
-3.817984E-06	7.580000E-02
-3.860017E-06	7.560000E-02
-3.712902E-06	7.540000E-02
-3.719907E-06	7.520000E-02
-3.930072E-06	7.500000E-02
-4.021143E-06	7.480000E-02
-4.000126E-06	7.460000E-02
-3.719907E-06	7.440000E-02
-3.698891E-06	7.420000E-02
-3.839000E-06	7.400000E-02
-3.824989E-06	7.380000E-02
-3.754935E-06	7.360000E-02
-3.951088E-06	7.340000E-02
-3.831995E-06	7.320000E-02
-3.846006E-06	7.300000E-02
-4.042159E-06	7.280000E-02
-4.098203E-06	7.260000E-02
-4.203285E-06	7.240000E-02
-3.958093E-06	7.220000E-02
-4.021143E-06	7.200000E-02
-4.203285E-06	7.180000E-02
-4.252323E-06	7.160000E-02
-4.329384E-06	7.140000E-02
-4.399438E-06	7.120000E-02
-4.483504E-06	7.100000E-02
-4.476499E-06	7.080000E-02
-4.553559E-06	7.060000E-02
-4.539548E-06	7.040000E-02
-4.539548E-06	7.020000E-02
-4.630619E-06	7.000000E-02
-4.805756E-06	6.980000E-02
-4.728696E-06	6.960000E-02
-4.735701E-06	6.940000E-02
-4.938860E-06	6.920000E-02
-4.882816E-06	6.900000E-02
-4.826772E-06	6.880000E-02
-5.071964E-06	6.860000E-02
-5.085975E-06	6.840000E-02
-5.254106E-06	6.820000E-02
-5.282128E-06	6.800000E-02
-5.485287E-06	6.780000E-02
-5.548336E-06	6.760000E-02
-5.758501E-06	6.740000E-02
-5.912621E-06	6.720000E-02
-6.157813E-06	6.700000E-02
-6.459048E-06	6.680000E-02
-6.473059E-06	6.660000E-02
-6.522097E-06	6.640000E-02
-6.683223E-06	6.620000E-02
-6.564130E-06	6.600000E-02
-6.879377E-06	6.580000E-02
-6.963442E-06	6.560000E-02
-7.152590E-06	6.540000E-02
-7.236656E-06	6.520000E-02
-7.614951E-06	6.500000E-02
-7.713028E-06	6.480000E-02
-7.951214E-06	6.460000E-02
-8.266461E-06	6.440000E-02
-8.714811E-06	6.420000E-02
-9.156156E-06	6.400000E-02
-9.653545E-06	6.380000E-02
-1.011591E-05	6.360000E-02
-1.043115E-05	6.340000E-02
-1.094956E-05	6.320000E-02
-1.122978E-05	6.300000E-02
-1.175519E-05	6.280000E-02
-1.181123E-05	6.260000E-02
-1.218953E-05	6.240000E-02
-1.242771E-05	6.220000E-02
-1.261686E-05	6.200000E-02
-1.297414E-05	6.180000E-02
-1.315628E-05	6.160000E-02
-1.338746E-05	6.140000E-02
-1.344351E-05	6.120000E-02
-1.337345E-05	6.100000E-02
-1.321233E-05	6.080000E-02
-1.310724E-05	6.060000E-02
-1.270793E-05	6.040000E-02
-1.223857E-05	6.020000E-02
-1.192332E-05	6.000000E-02
-1.143994E-05	5.980000E-02
-1.090752E-05	5.960000E-02
-1.045217E-05	5.940000E-02
-9.653545E-06	5.920000E-02
-9.086101E-06	5.900000E-02
-8.567696E-06	5.880000E-02
-8.224428E-06	5.860000E-02
-7.839127E-06	5.840000E-02
-7.411793E-06	5.820000E-02
-6.928415E-06	5.800000E-02
-6.571136E-06	5.780000E-02
-6.143802E-06	5.760000E-02
-5.695451E-06	5.740000E-02
-5.331167E-06	5.720000E-02
-5.022926E-06	5.700000E-02
-4.791745E-06	5.680000E-02
-4.595592E-06	5.660000E-02
-4.427460E-06	5.640000E-02
-4.182269E-06	5.620000E-02
-4.021143E-06	5.600000E-02
-3.853011E-06	5.580000E-02
-3.677874E-06	5.560000E-02
-3.481721E-06	5.540000E-02
-3.208508E-06	5.520000E-02
-2.921283E-06	5.500000E-02
-2.900267E-06	5.480000E-02
-2.921283E-06	5.460000E-02
-2.893261E-06	5.440000E-02
-2.809196E-06	5.420000E-02
-2.760157E-06	5.400000E-02
-2.676092E-06	5.380000E-02
-2.648070E-06	5.360000E-02
-2.648070E-06	5.340000E-02
-2.599031E-06	5.320000E-02
-2.472933E-06	5.300000E-02
-2.528977E-06	5.280000E-02
-2.634059E-06	5.260000E-02
-2.599031E-06	5.240000E-02
-2.395872E-06	5.220000E-02
-2.402878E-06	5.200000E-02
-2.514966E-06	5.180000E-02
-2.395872E-06	5.160000E-02
-2.227741E-06	5.140000E-02
-2.192714E-06	5.120000E-02
-2.276779E-06	5.100000E-02
-2.402878E-06	5.080000E-02
-2.458922E-06	5.060000E-02
-2.500955E-06	5.040000E-02
-2.437905E-06	5.020000E-02
-2.297796E-06	5.000000E-02
-2.248758E-06	4.980000E-02
-2.248758E-06	4.960000E-02
-2.353840E-06	4.940000E-02
-2.613042E-06	4.920000E-02
-2.788179E-06	4.900000E-02
-2.556998E-06	4.880000E-02
-2.388867E-06	4.860000E-02
-2.339829E-06	4.840000E-02
-2.416889E-06	4.820000E-02
-2.409883E-06	4.800000E-02
-2.304801E-06	4.780000E-02
-2.143675E-06	4.760000E-02
-2.017577E-06	4.740000E-02
-2.066615E-06	4.720000E-02
-2.178703E-06	4.700000E-02
-2.325818E-06	4.680000E-02
-2.374856E-06	4.660000E-02
-2.360845E-06	4.640000E-02
-2.311807E-06	4.620000E-02
-2.430900E-06	4.600000E-02
-2.514966E-06	4.580000E-02
-2.620048E-06	4.560000E-02
-2.732135E-06	4.540000E-02
-2.704113E-06	4.520000E-02
-2.507960E-06	4.500000E-02
-2.402878E-06	4.480000E-02
-2.381862E-06	4.460000E-02
-2.360845E-06	4.440000E-02
-2.325818E-06	4.420000E-02
-2.262768E-06	4.400000E-02
-2.269774E-06	4.380000E-02
-2.486944E-06	4.360000E-02
-2.676092E-06	4.340000E-02
-2.704113E-06	4.320000E-02
-2.486944E-06	4.300000E-02
-2.192714E-06	4.280000E-02
-2.192714E-06	4.260000E-02
-2.262768E-06	4.240000E-02
-2.318812E-06	4.220000E-02
-2.388867E-06	4.200000E-02
-2.304801E-06	4.180000E-02
-2.234747E-06	4.160000E-02
-2.241752E-06	4.140000E-02
-2.374856E-06	4.120000E-02
-2.437905E-06	4.100000E-02
-2.332823E-06	4.080000E-02
-2.276779E-06	4.060000E-02
-2.374856E-06	4.040000E-02
-2.318812E-06	4.020000E-02
-2.199719E-06	4.000000E-02
-2.269774E-06	3.980000E-02
-2.381862E-06	3.960000E-02
-2.423894E-06	3.940000E-02
-2.395872E-06	3.920000E-02
-2.472933E-06	3.900000E-02
-2.556998E-06	3.880000E-02
-2.542987E-06	3.860000E-02
-2.451916E-06	3.840000E-02
-2.521971E-06	3.820000E-02
-2.613042E-06	3.800000E-02
-2.585020E-06	3.780000E-02
-2.472933E-06	3.760000E-02
-2.430900E-06	3.740000E-02
-2.444911E-06	3.720000E-02
-2.332823E-06	3.700000E-02
-2.255763E-06	3.680000E-02
-2.353840E-06	3.660000E-02
-2.535982E-06	3.640000E-02
-2.809196E-06	3.620000E-02
-2.963316E-06	3.600000E-02
-3.005349E-06	3.580000E-02
-2.907272E-06	3.560000E-02
-2.753152E-06	3.540000E-02
-2.634059E-06	3.520000E-02
-2.676092E-06	3.500000E-02
-2.788179E-06	3.480000E-02
-2.753152E-06	3.460000E-02
-2.732135E-06	3.440000E-02
-2.697108E-06	3.420000E-02
-2.690102E-06	3.400000E-02
-2.648070E-06	3.380000E-02
-2.627053E-06	3.360000E-02
-2.914278E-06	3.340000E-02
-2.725130E-06	3.320000E-02
-2.648070E-06	3.300000E-02
-2.599031E-06	3.280000E-02
-2.500955E-06	3.260000E-02
-2.409883E-06	3.240000E-02
-2.353840E-06	3.220000E-02
-2.346834E-06	3.200000E-02
-2.465927E-06	3.180000E-02
-2.514966E-06	3.160000E-02
-2.542987E-06	3.140000E-02
-2.528977E-06	3.120000E-02
-2.521971E-06	3.100000E-02
-2.648070E-06	3.080000E-02
-2.606037E-06	3.060000E-02
-2.634059E-06	3.040000E-02
-2.774168E-06	3.020000E-02
-2.683097E-06	3.000000E-02
-2.620048E-06	2.980000E-02
-2.571009E-06	2.960000E-02
-2.535982E-06	2.940000E-02
-2.641064E-06	2.920000E-02
-2.837217E-06	2.900000E-02
-2.711119E-06	2.880000E-02
-2.634059E-06	2.860000E-02
-2.746146E-06	2.840000E-02
-2.732135E-06	2.820000E-02
-2.823206E-06	2.800000E-02
-3.068398E-06	2.780000E-02
-3.068398E-06	2.760000E-02
-2.907272E-06	2.740000E-02
-2.690102E-06	2.720000E-02
-2.676092E-06	2.700000E-02
-2.809196E-06	2.680000E-02
-2.837217E-06	2.660000E-02
-2.816201E-06	2.640000E-02
-2.816201E-06	2.620000E-02
-2.746146E-06	2.600000E-02
-2.683097E-06	2.580000E-02
-2.493949E-06	2.560000E-02
-2.283785E-06	2.540000E-02
-2.171697E-06	2.520000E-02
-2.206725E-06	2.500000E-02
-2.199719E-06	2.480000E-02
-2.213730E-06	2.460000E-02
-2.311807E-06	2.440000E-02
-2.374856E-06	2.420000E-02
-2.521971E-06	2.400000E-02
-2.500955E-06	2.380000E-02
-2.367851E-06	2.360000E-02
-2.325818E-06	2.340000E-02
-2.290790E-06	2.320000E-02
-2.290790E-06	2.300000E-02
-2.248758E-06	2.280000E-02
-2.332823E-06	2.260000E-02
-2.276779E-06	2.240000E-02
-2.066615E-06	2.220000E-02
-2.101643E-06	2.200000E-02
-2.276779E-06	2.180000E-02
-2.339829E-06	2.160000E-02
-2.416889E-06	2.140000E-02
-2.339829E-06	2.120000E-02
-2.353840E-06	2.100000E-02
-2.423894E-06	2.080000E-02
-2.465927E-06	2.060000E-02
-2.514966E-06	2.040000E-02
-2.578015E-06	2.020000E-02
-2.535982E-06	2.000000E-02
-2.465927E-06	1.980000E-02
-2.451916E-06	1.960000E-02
-2.395872E-06	1.940000E-02
-2.353840E-06	1.920000E-02
-2.339829E-06	1.900000E-02
-2.213730E-06	1.880000E-02
-2.234747E-06	1.860000E-02
-2.297796E-06	1.840000E-02
-2.206725E-06	1.820000E-02
-2.255763E-06	1.800000E-02
-2.367851E-06	1.780000E-02
-2.269774E-06	1.760000E-02
-2.199719E-06	1.740000E-02
-2.164692E-06	1.720000E-02
-2.304801E-06	1.700000E-02
-2.290790E-06	1.680000E-02
-2.472933E-06	1.660000E-02
-2.332823E-06	1.640000E-02
-2.255763E-06	1.620000E-02
-2.381862E-06	1.600000E-02
-2.592026E-06	1.580000E-02
-2.683097E-06	1.560000E-02
-2.395872E-06	1.540000E-02
-2.479938E-06	1.520000E-02
-2.458922E-06	1.500000E-02
-2.325818E-06	1.480000E-02
-2.381862E-06	1.460000E-02
-2.367851E-06	1.440000E-02
-2.402878E-06	1.420000E-02
-2.493949E-06	1.400000E-02
-2.500955E-06	1.380000E-02
-2.479938E-06	1.360000E-02
-2.374856E-06	1.340000E-02
-2.458922E-06	1.320000E-02
-2.444911E-06	1.300000E-02
-2.437905E-06	1.280000E-02
-2.227741E-06	1.260000E-02
-2.627053E-06	1.240000E-02
-2.627053E-06	1.220000E-02
-2.416889E-06	1.200000E-02
-2.276779E-06	1.180000E-02
-2.556998E-06	1.160000E-02
-2.465927E-06	1.140000E-02
-2.493949E-06	1.120000E-02
-2.578015E-06	1.100000E-02
-2.620048E-06	1.080000E-02
-2.655075E-06	1.060000E-02
-2.564004E-06	1.040000E-02
-2.500955E-06	1.020000E-02
-2.620048E-06	1.000000E-02
-2.774168E-06	9.800000E-03
-2.739141E-06	9.600000E-03
-2.620048E-06	9.400000E-03
-2.753152E-06	9.200000E-03
-2.816201E-06	9.000000E-03
-2.788179E-06	8.800000E-03
-2.781174E-06	8.600000E-03
-2.725130E-06	8.400000E-03
-2.599031E-06	8.200000E-03
-2.851228E-06	8.000000E-03
-2.711119E-06	7.800000E-03
-2.676092E-06	7.600000E-03
-2.542987E-06	7.400000E-03
-2.725130E-06	7.200000E-03
-2.837217E-06	7.000000E-03
-2.767163E-06	6.800000E-03
-2.711119E-06	6.600000E-03
-2.746146E-06	6.400000E-03
-2.795185E-06	6.200000E-03
-2.830212E-06	6.000000E-03
-2.872245E-06	5.800000E-03
-2.977327E-06	5.600000E-03
-3.047382E-06	5.400000E-03
-3.033371E-06	5.200000E-03
-3.054387E-06	5.000000E-03
-3.040376E-06	4.800000E-03
-3.005349E-06	4.600000E-03
-3.005349E-06	4.400000E-03
-3.012354E-06	4.200000E-03
-3.103425E-06	4.000000E-03
-3.054387E-06	3.800000E-03
-2.886256E-06	3.600000E-03
-2.753152E-06	3.400000E-03
-2.802190E-06	3.200000E-03
-2.823206E-06	3.000000E-03
-2.858234E-06	2.800000E-03
-2.907272E-06	2.600000E-03
-3.110431E-06	2.400000E-03
-3.012354E-06	2.200000E-03
-3.159469E-06	2.000000E-03
-3.019360E-06	1.800000E-03
-2.984332E-06	1.600000E-03
-2.837217E-06	1.400000E-03
-3.005349E-06	1.200000E-03
-3.236530E-06	1.000000E-03
-3.341612E-06	8.000000E-04
-3.222519E-06	6.000000E-04
-3.201502E-06	4.000000E-04
-3.089415E-06	2.000000E-04
